date,bases,open_access_bases,bytes,open_access_bytes
01/13/2012,2.57484E+14,1.79926E+14,2.90775E+14,2.48859E+14
01/14/2012,2.57962E+14,1.80404E+14,2.91075E+14,2.49159E+14
01/15/2012,2.58139E+14,1.80581E+14,2.91189E+14,2.49273E+14
01/16/2012,2.58314E+14,1.80756E+14,2.9132E+14,2.49405E+14
01/17/2012,2.59565E+14,1.81727E+14,2.92179E+14,2.50133E+14
01/18/2012,2.59937E+14,1.82099E+14,2.92431E+14,2.50385E+14
01/19/2012,2.60497E+14,1.82659E+14,2.92858E+14,2.50812E+14
01/20/2012,2.60831E+14,1.82993E+14,2.93098E+14,2.51052E+14
01/21/2012,2.60934E+14,1.83096E+14,2.93166E+14,2.5112E+14
01/22/2012,2.61036E+14,1.83198E+14,2.9324E+14,2.51194E+14
01/23/2012,2.61921E+14,1.84083E+14,2.93769E+14,2.51723E+14
01/24/2012,2.62145E+14,1.84307E+14,2.93923E+14,2.51877E+14
01/25/2012,2.62648E+14,1.84804E+14,2.94224E+14,2.52175E+14
01/26/2012,2.62719E+14,1.84875E+14,2.94272E+14,2.52224E+14
01/27/2012,2.63443E+14,1.85599E+14,2.94782E+14,2.52733E+14
01/28/2012,2.63515E+14,1.85671E+14,2.94833E+14,2.52784E+14
01/29/2012,2.63553E+14,1.85709E+14,2.94851E+14,2.52802E+14
01/30/2012,2.63843E+14,1.85999E+14,2.95054E+14,2.53005E+14
01/31/2012,2.64662E+14,1.86818E+14,2.95671E+14,2.53622E+14
02/01/2012,2.65561E+14,1.87717E+14,2.96246E+14,2.54198E+14
02/02/2012,2.65899E+14,1.88055E+14,2.96507E+14,2.54458E+14
02/03/2012,2.66708E+14,1.88747E+14,2.97032E+14,2.54936E+14
02/04/2012,2.66729E+14,1.88751E+14,2.97045E+14,2.54942E+14
02/05/2012,2.67578E+14,1.89265E+14,2.97513E+14,2.55283E+14
02/06/2012,2.67879E+14,1.89566E+14,2.97717E+14,2.55487E+14
02/07/2012,2.68313E+14,1.89927E+14,2.98018E+14,2.55752E+14
02/08/2012,2.69302E+14,1.90643E+14,2.98638E+14,2.56233E+14
02/09/2012,2.69809E+14,1.9115E+14,2.99031E+14,2.56626E+14
02/10/2012,2.7066E+14,1.91851E+14,2.99558E+14,2.57089E+14
02/11/2012,2.71034E+14,1.92109E+14,2.99792E+14,2.57274E+14
02/12/2012,2.71037E+14,1.92112E+14,2.998E+14,2.57281E+14
02/13/2012,2.7127E+14,1.92345E+14,3.00052E+14,2.57534E+14
02/14/2012,2.71875E+14,1.92949E+14,3.00486E+14,2.57968E+14
02/15/2012,2.72657E+14,1.93732E+14,3.01016E+14,2.58498E+14
02/16/2012,2.73015E+14,1.94089E+14,3.01252E+14,2.58733E+14
02/17/2012,2.73239E+14,1.94283E+14,3.01391E+14,2.58858E+14
02/18/2012,2.73284E+14,1.94328E+14,3.0142E+14,2.58887E+14
02/19/2012,2.74723E+14,1.94328E+14,3.02065E+14,2.58887E+14
02/20/2012,2.76159E+14,1.94432E+14,3.02756E+14,2.58975E+14
02/21/2012,2.76746E+14,1.94733E+14,3.03076E+14,2.59175E+14
02/22/2012,2.76932E+14,1.94919E+14,3.03212E+14,2.5931E+14
02/23/2012,2.77269E+14,1.95256E+14,3.03435E+14,2.59534E+14
02/24/2012,2.77403E+14,1.9539E+14,3.0353E+14,2.59628E+14
02/25/2012,2.7742E+14,1.95407E+14,3.03544E+14,2.59643E+14
02/26/2012,2.77422E+14,1.95409E+14,3.03545E+14,2.59644E+14
02/27/2012,2.77801E+14,1.95701E+14,3.03822E+14,2.5988E+14
02/28/2012,2.80436E+14,1.96207E+14,3.05259E+14,2.60238E+14
02/29/2012,2.8265E+14,1.97194E+14,3.06598E+14,2.60956E+14
03/01/2012,2.83705E+14,1.97872E+14,3.07243E+14,2.61396E+14
03/02/2012,2.85184E+14,1.98565E+14,3.08142E+14,2.6189E+14
03/03/2012,2.85907E+14,1.99288E+14,3.08614E+14,2.62362E+14
03/04/2012,2.89045E+14,2.00229E+14,3.10294E+14,2.62919E+14
03/05/2012,2.90991E+14,2.00519E+14,3.11326E+14,2.63109E+14
03/06/2012,2.91665E+14,2.00631E+14,3.11696E+14,2.63199E+14
03/07/2012,2.92775E+14,2.00936E+14,3.12278E+14,2.63373E+14
03/08/2012,2.92819E+14,2.0098E+14,3.12317E+14,2.63412E+14
03/09/2012,2.93609E+14,2.0177E+14,3.12837E+14,2.63932E+14
03/10/2012,2.939E+14,2.02061E+14,3.12999E+14,2.64094E+14
03/11/2012,2.95692E+14,2.02176E+14,3.13867E+14,2.64165E+14
03/12/2012,3.01861E+14,2.0262E+14,3.16863E+14,2.64449E+14
03/13/2012,3.029E+14,2.02793E+14,3.17388E+14,2.6457E+14
03/14/2012,3.03166E+14,2.02922E+14,3.17546E+14,2.64662E+14
03/15/2012,3.03523E+14,2.03279E+14,3.17762E+14,2.64877E+14
03/16/2012,3.0384E+14,2.03596E+14,3.17969E+14,2.65085E+14
03/17/2012,3.03954E+14,2.03596E+14,3.18016E+14,2.65085E+14
03/19/2012,3.04157E+14,2.03799E+14,3.18153E+14,2.65222E+14
03/20/2012,3.0659E+14,2.04374E+14,3.19509E+14,2.65589E+14
03/21/2012,3.08052E+14,2.04916E+14,3.20246E+14,2.66008E+14
03/22/2012,3.08531E+14,2.05354E+14,3.20587E+14,2.66325E+14
03/23/2012,3.0985E+14,2.06673E+14,3.21524E+14,2.67262E+14
03/24/2012,3.1581E+14,2.06682E+14,3.24633E+14,2.67273E+14
03/25/2012,3.15855E+14,2.06685E+14,3.24656E+14,2.67275E+14
03/26/2012,3.1599E+14,2.06779E+14,3.2474E+14,2.67337E+14
03/27/2012,3.17054E+14,2.07209E+14,3.25259E+14,2.67625E+14
03/28/2012,3.18771E+14,2.07669E+14,3.26078E+14,2.67954E+14
03/29/2012,3.19184E+14,2.08005E+14,3.26285E+14,2.68126E+14
03/30/2012,3.19229E+14,2.0805E+14,3.26319E+14,2.6816E+14
03/31/2012,3.19235E+14,2.08056E+14,3.26323E+14,2.68164E+14
04/01/2012,3.19286E+14,2.08108E+14,3.26357E+14,2.68198E+14
04/02/2012,3.20006E+14,2.08657E+14,3.27E+14,2.68776E+14
04/03/2012,3.25447E+14,2.0923E+14,3.29728E+14,2.69176E+14
04/04/2012,3.33853E+14,2.09406E+14,3.33456E+14,2.69299E+14
04/05/2012,3.4142E+14,2.09676E+14,3.36802E+14,2.6961E+14
04/06/2012,3.44416E+14,2.09953E+14,3.38235E+14,2.69801E+14
04/07/2012,3.44416E+14,2.09954E+14,3.38237E+14,2.69803E+14
04/08/2012,3.44521E+14,2.10059E+14,3.38302E+14,2.69868E+14
04/09/2012,3.5483E+14,2.10604E+14,3.43551E+14,2.70218E+14
04/10/2012,3.62936E+14,2.11183E+14,3.47764E+14,2.70587E+14
04/11/2012,3.65479E+14,2.12594E+14,3.49248E+14,2.71479E+14
04/12/2012,3.69691E+14,2.12842E+14,3.51331E+14,2.71643E+14
04/13/2012,3.76902E+14,2.14196E+14,3.55217E+14,2.72504E+14
04/14/2012,3.83985E+14,2.16468E+14,3.59256E+14,2.73954E+14
04/15/2012,3.98969E+14,2.30146E+14,3.68868E+14,2.82875E+14
04/16/2012,4.01277E+14,2.31099E+14,3.70106E+14,2.8357E+14
04/17/2012,4.02097E+14,2.31329E+14,3.70437E+14,2.83725E+14
04/18/2012,4.11427E+14,2.3178E+14,3.7435E+14,2.8403E+14
04/19/2012,4.13941E+14,2.31893E+14,3.75576E+14,2.84114E+14
04/20/2012,4.14689E+14,2.32421E+14,3.76027E+14,2.84494E+14
04/21/2012,4.15246E+14,2.32977E+14,3.76389E+14,2.84856E+14
04/22/2012,4.16191E+14,2.33923E+14,3.76991E+14,2.85458E+14
04/23/2012,4.1756E+14,2.35024E+14,3.77829E+14,2.86181E+14
04/24/2012,4.18776E+14,2.35234E+14,3.78381E+14,2.86326E+14
04/25/2012,4.20065E+14,2.35602E+14,3.79116E+14,2.86535E+14
04/26/2012,4.20513E+14,2.36049E+14,3.79406E+14,2.86825E+14
04/27/2012,4.26366E+14,2.41902E+14,3.83268E+14,2.90687E+14
04/28/2012,4.26427E+14,2.41963E+14,3.83308E+14,2.90727E+14
04/29/2012,4.2643E+14,2.41966E+14,3.83314E+14,2.90733E+14
04/30/2012,4.26837E+14,2.42373E+14,3.83573E+14,2.90992E+14
05/01/2012,4.27346E+14,2.42882E+14,3.83893E+14,2.91312E+14
05/02/2012,4.27607E+14,2.43038E+14,3.84055E+14,2.91415E+14
05/03/2012,4.28216E+14,2.43482E+14,3.84446E+14,2.91728E+14
05/04/2012,4.28604E+14,2.4387E+14,3.84736E+14,2.92018E+14
05/05/2012,4.28614E+14,2.4388E+14,3.84744E+14,2.92026E+14
05/06/2012,4.28763E+14,2.44029E+14,3.84848E+14,2.92129E+14
05/07/2012,4.29292E+14,2.44558E+14,3.85198E+14,2.9248E+14
05/08/2012,4.29591E+14,2.44857E+14,3.85409E+14,2.92691E+14
05/09/2012,4.30385E+14,2.45084E+14,3.85864E+14,2.92832E+14
05/10/2012,4.31544E+14,2.45398E+14,3.8643E+14,2.93038E+14
05/11/2012,4.32439E+14,2.46054E+14,3.87019E+14,2.93524E+14
05/12/2012,4.32586E+14,2.46075E+14,3.87103E+14,2.93538E+14
05/13/2012,4.32592E+14,2.46081E+14,3.87109E+14,2.93544E+14
05/14/2012,4.33067E+14,2.46556E+14,3.87398E+14,2.93834E+14
05/15/2012,4.34267E+14,2.4771E+14,3.8827E+14,2.94683E+14
05/16/2012,4.34452E+14,2.47758E+14,3.88408E+14,2.94714E+14
05/17/2012,4.36734E+14,2.49967E+14,3.89852E+14,2.96101E+14
05/18/2012,4.41967E+14,2.54996E+14,3.9306E+14,2.99215E+14
05/19/2012,4.41977E+14,2.55006E+14,3.93067E+14,2.99222E+14
05/20/2012,4.42159E+14,2.55014E+14,3.9316E+14,2.99227E+14
05/21/2012,4.42532E+14,2.55342E+14,3.93384E+14,2.99432E+14
05/22/2012,4.4437E+14,2.56781E+14,3.94443E+14,3.00301E+14
05/23/2012,4.44807E+14,2.56872E+14,3.94666E+14,3.00362E+14
05/24/2012,4.44881E+14,2.56946E+14,3.94722E+14,3.00418E+14
05/25/2012,4.47697E+14,2.57384E+14,3.96457E+14,3.00795E+14
05/26/2012,4.53867E+14,2.57464E+14,4.00031E+14,3.00853E+14
05/27/2012,4.53933E+14,2.5753E+14,4.00065E+14,3.00887E+14
05/28/2012,4.54154E+14,2.57569E+14,4.00177E+14,3.00913E+14
05/29/2012,4.596E+14,2.57661E+14,4.03869E+14,3.00998E+14
05/30/2012,4.64689E+14,2.61014E+14,4.07395E+14,3.03282E+14
05/31/2012,4.67058E+14,2.63101E+14,4.08993E+14,3.04692E+14
06/01/2012,4.67782E+14,2.63555E+14,4.0942E+14,3.04994E+14
06/02/2012,4.89929E+14,2.63558E+14,4.19174E+14,3.04997E+14
06/03/2012,4.90581E+14,2.63706E+14,4.19668E+14,3.05114E+14
06/04/2012,4.92142E+14,2.64209E+14,4.20736E+14,3.0548E+14
06/05/2012,4.92846E+14,2.64412E+14,4.21264E+14,3.05636E+14
06/06/2012,4.94274E+14,2.64813E+14,4.22287E+14,3.05914E+14
06/07/2012,4.94955E+14,2.64975E+14,4.22767E+14,3.06011E+14
06/08/2012,4.96547E+14,2.65294E+14,4.23904E+14,3.06211E+14
06/09/2012,4.96859E+14,2.65355E+14,4.24135E+14,3.06253E+14
06/10/2012,4.96886E+14,2.65383E+14,4.24152E+14,3.06269E+14
06/11/2012,4.98845E+14,2.65737E+14,4.25072E+14,3.06488E+14
06/12/2012,5.02029E+14,2.67021E+14,4.27082E+14,3.075E+14
06/13/2012,5.02748E+14,2.67096E+14,4.27477E+14,3.07548E+14
06/14/2012,5.03026E+14,2.67194E+14,4.27636E+14,3.07605E+14
06/15/2012,5.04649E+14,2.67515E+14,4.28765E+14,3.07822E+14
06/16/2012,5.04915E+14,2.67517E+14,4.28959E+14,3.07824E+14
06/17/2012,5.07872E+14,2.67729E+14,4.31141E+14,3.07985E+14
06/18/2012,5.08536E+14,2.68143E+14,4.31605E+14,3.08252E+14
06/19/2012,5.1378E+14,2.68313E+14,4.3503E+14,3.08365E+14
06/20/2012,5.16552E+14,2.68428E+14,4.37119E+14,3.08529E+14
06/21/2012,5.19166E+14,2.68783E+14,4.39087E+14,3.08794E+14
06/22/2012,5.2182E+14,2.68811E+14,4.41096E+14,3.08819E+14
06/23/2012,5.25839E+14,2.69037E+14,4.44112E+14,3.08964E+14
06/24/2012,5.29281E+14,2.69096E+14,4.46686E+14,3.09003E+14
06/25/2012,5.33982E+14,2.69515E+14,4.50251E+14,3.09353E+14
06/26/2012,5.36769E+14,2.69717E+14,4.52313E+14,3.09496E+14
06/27/2012,5.45785E+14,2.6993E+14,4.5922E+14,3.0971E+14
06/28/2012,5.485E+14,2.70028E+14,4.61107E+14,3.09768E+14
06/29/2012,5.55597E+14,2.70091E+14,4.66553E+14,3.0983E+14
06/30/2012,5.60796E+14,2.70359E+14,4.7053E+14,3.10058E+14
07/01/2012,5.63249E+14,2.70724E+14,4.72379E+14,3.10326E+14
07/02/2012,5.64353E+14,2.70973E+14,4.7327E+14,3.10562E+14
07/03/2012,5.6576E+14,2.71709E+14,4.74284E+14,3.111E+14
07/04/2012,5.71824E+14,2.71966E+14,4.78943E+14,3.11264E+14
07/05/2012,5.75549E+14,2.72031E+14,4.81858E+14,3.11339E+14
07/06/2012,5.80745E+14,2.72436E+14,4.85946E+14,3.11728E+14
07/07/2012,5.84903E+14,2.72492E+14,4.89154E+14,3.11776E+14
07/08/2012,5.89027E+14,2.72527E+14,4.92316E+14,3.11809E+14
07/09/2012,5.93634E+14,2.73255E+14,4.95742E+14,3.1227E+14
07/10/2012,5.9481E+14,2.73277E+14,4.9663E+14,3.12289E+14
07/11/2012,5.965E+14,2.74887E+14,4.97696E+14,3.13314E+14
07/12/2012,5.96784E+14,2.75171E+14,4.97876E+14,3.13494E+14
07/13/2012,5.97172E+14,2.7556E+14,4.9813E+14,3.13748E+14
07/14/2012,6.04983E+14,2.75613E+14,5.04124E+14,3.13795E+14
07/15/2012,6.06405E+14,2.75624E+14,5.05219E+14,3.13803E+14
07/16/2012,6.07784E+14,2.75916E+14,5.06236E+14,3.13989E+14
07/17/2012,6.0894E+14,2.76532E+14,5.07036E+14,3.1438E+14
07/18/2012,6.10929E+14,2.76595E+14,5.08495E+14,3.14426E+14
07/19/2012,6.12455E+14,2.76821E+14,5.09629E+14,3.14562E+14
07/20/2012,6.19516E+14,2.77304E+14,5.15003E+14,3.14872E+14
07/21/2012,6.26507E+14,2.77304E+14,5.19908E+14,3.14872E+14
07/22/2012,6.35596E+14,2.78562E+14,5.25889E+14,3.15706E+14
07/23/2012,6.37111E+14,2.79063E+14,5.26898E+14,3.16024E+14
07/24/2012,6.38879E+14,2.79164E+14,5.28308E+14,3.16088E+14
07/25/2012,6.47521E+14,2.79245E+14,5.35096E+14,3.16141E+14
07/26/2012,6.52996E+14,2.8079E+14,5.39179E+14,3.17189E+14
07/27/2012,6.57992E+14,2.80914E+14,5.43012E+14,3.17279E+14
07/28/2012,6.65101E+14,2.80935E+14,5.48439E+14,3.17294E+14
07/29/2012,6.66812E+14,2.80946E+14,5.4981E+14,3.17301E+14
07/30/2012,6.68447E+14,2.81045E+14,5.51099E+14,3.17368E+14
07/31/2012,6.70534E+14,2.81751E+14,5.52576E+14,3.1783E+14
08/01/2012,6.76735E+14,2.82321E+14,5.57347E+14,3.18333E+14
08/02/2012,6.80388E+14,2.82368E+14,5.60208E+14,3.18412E+14
08/03/2012,6.89608E+14,2.85957E+14,5.66531E+14,3.20752E+14
08/04/2012,6.98483E+14,2.92032E+14,5.72554E+14,3.24586E+14
08/05/2012,7.02461E+14,2.92032E+14,5.75623E+14,3.24586E+14
08/06/2012,7.06922E+14,2.92742E+14,5.7855E+14,3.25043E+14
08/07/2012,7.13217E+14,2.95388E+14,5.83166E+14,3.26736E+14
08/08/2012,7.15141E+14,2.95721E+14,5.84638E+14,3.26949E+14
08/09/2012,7.1737E+14,2.96451E+14,5.86278E+14,3.27383E+14
08/10/2012,7.18611E+14,2.96943E+14,5.8718E+14,3.27682E+14
08/11/2012,7.19488E+14,2.97039E+14,5.87872E+14,3.27751E+14
08/12/2012,7.20859E+14,2.97051E+14,5.88974E+14,3.27758E+14
08/13/2012,7.25401E+14,2.97291E+14,5.9157E+14,3.27917E+14
08/14/2012,7.27067E+14,2.98194E+14,5.92549E+14,3.28367E+14
08/15/2012,7.36613E+14,2.98541E+14,5.99641E+14,3.28581E+14
08/16/2012,7.39828E+14,2.98568E+14,6.02002E+14,3.28603E+14
08/17/2012,7.46437E+14,3.00465E+14,6.06781E+14,3.29771E+14
08/18/2012,7.5216E+14,3.00583E+14,6.11092E+14,3.29846E+14
08/19/2012,7.55355E+14,3.00629E+14,6.13514E+14,3.29878E+14
08/20/2012,7.61977E+14,3.02343E+14,6.1832E+14,3.31037E+14
